window,pool_size,fraction_fit,fraction_evaluate,malicious_clients,min_fit_clients,min_evaluate_clients,magnitude,warmup_rounds,to_keep,threshold,attack_name,strategy_name,dataset_name,num_rounds,sampling,alpha,beta
30,100,1,0,5,50,0,10,30,1,1e-05,gaussian,avg,mnist,50,0,0,0
30,100,1,0,10,50,0,10,30,1,1e-05,gaussian,avg,mnist,50,0,0,0
30,100,1,0,20,50,0,10,30,1,1e-05,gaussian,avg,mnist,50,0,0,0
30,100,1,0,30,50,0,10,30,1,1e-05,gaussian,avg,mnist,50,0,0,0
30,100,1,0,40,50,0,10,30,1,1e-05,gaussian,avg,mnist,50,0,0,0
30,100,1,0,50,50,0,10,30,1,1e-05,gaussian,avg,mnist,50,0,0,0
30,100,1,0,60,50,0,10,30,1,1e-05,gaussian,avg,mnist,50,0,0,0
30,100,1,0,70,50,0,10,30,1,1e-05,gaussian,avg,mnist,50,0,0,0
30,100,1,0,80,50,0,10,30,1,1e-05,gaussian,avg,mnist,50,0,0,0
30,100,1,0,90,50,0,10,30,1,1e-05,gaussian,avg,mnist,50,0,0,0
30,100,1,0,95,50,0,10,30,1,1e-05,gaussian,avg,mnist,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,lie,avg,mnist,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,lie,avg,mnist,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,lie,avg,mnist,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,lie,avg,mnist,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,lie,avg,mnist,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,lie,avg,mnist,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,lie,avg,mnist,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,lie,avg,mnist,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,lie,avg,mnist,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,lie,avg,mnist,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,lie,avg,mnist,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,fang,avg,mnist,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,fang,avg,mnist,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,fang,avg,mnist,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,fang,avg,mnist,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,fang,avg,mnist,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,fang,avg,mnist,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,fang,avg,mnist,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,fang,avg,mnist,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,fang,avg,mnist,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,fang,avg,mnist,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,fang,avg,mnist,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,minmax,avg,mnist,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,minmax,avg,mnist,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,minmax,avg,mnist,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,minmax,avg,mnist,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,minmax,avg,mnist,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,minmax,avg,mnist,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,minmax,avg,mnist,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,minmax,avg,mnist,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,minmax,avg,mnist,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,minmax,avg,mnist,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,minmax,avg,mnist,50,0,0,0
30,100,1,0,5,50,0,10,30,1,1e-05,gaussian,median,mnist,50,0,0,0
30,100,1,0,10,50,0,10,30,1,1e-05,gaussian,median,mnist,50,0,0,0
30,100,1,0,20,50,0,10,30,1,1e-05,gaussian,median,mnist,50,0,0,0
30,100,1,0,30,50,0,10,30,1,1e-05,gaussian,median,mnist,50,0,0,0
30,100,1,0,40,50,0,10,30,1,1e-05,gaussian,median,mnist,50,0,0,0
30,100,1,0,50,50,0,10,30,1,1e-05,gaussian,median,mnist,50,0,0,0
30,100,1,0,60,50,0,10,30,1,1e-05,gaussian,median,mnist,50,0,0,0
30,100,1,0,70,50,0,10,30,1,1e-05,gaussian,median,mnist,50,0,0,0
30,100,1,0,80,50,0,10,30,1,1e-05,gaussian,median,mnist,50,0,0,0
30,100,1,0,90,50,0,10,30,1,1e-05,gaussian,median,mnist,50,0,0,0
30,100,1,0,95,50,0,10,30,1,1e-05,gaussian,median,mnist,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,lie,median,mnist,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,lie,median,mnist,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,lie,median,mnist,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,lie,median,mnist,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,lie,median,mnist,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,lie,median,mnist,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,lie,median,mnist,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,lie,median,mnist,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,lie,median,mnist,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,lie,median,mnist,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,lie,median,mnist,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,fang,median,mnist,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,fang,median,mnist,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,fang,median,mnist,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,fang,median,mnist,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,fang,median,mnist,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,fang,median,mnist,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,fang,median,mnist,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,fang,median,mnist,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,fang,median,mnist,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,fang,median,mnist,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,fang,median,mnist,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,minmax,median,mnist,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,minmax,median,mnist,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,minmax,median,mnist,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,minmax,median,mnist,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,minmax,median,mnist,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,minmax,median,mnist,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,minmax,median,mnist,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,minmax,median,mnist,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,minmax,median,mnist,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,minmax,median,mnist,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,minmax,median,mnist,50,0,0,0
30,100,1,0,5,50,0,10,30,1,1e-05,gaussian,trimmedmean,mnist,50,0,0,0
30,100,1,0,10,50,0,10,30,1,1e-05,gaussian,trimmedmean,mnist,50,0,0,0
30,100,1,0,20,50,0,10,30,1,1e-05,gaussian,trimmedmean,mnist,50,0,0,0
30,100,1,0,30,50,0,10,30,1,1e-05,gaussian,trimmedmean,mnist,50,0,0,0
30,100,1,0,40,50,0,10,30,1,1e-05,gaussian,trimmedmean,mnist,50,0,0,0
30,100,1,0,50,50,0,10,30,1,1e-05,gaussian,trimmedmean,mnist,50,0,0,0
30,100,1,0,60,50,0,10,30,1,1e-05,gaussian,trimmedmean,mnist,50,0,0,0
30,100,1,0,70,50,0,10,30,1,1e-05,gaussian,trimmedmean,mnist,50,0,0,0
30,100,1,0,80,50,0,10,30,1,1e-05,gaussian,trimmedmean,mnist,50,0,0,0
30,100,1,0,90,50,0,10,30,1,1e-05,gaussian,trimmedmean,mnist,50,0,0,0
30,100,1,0,95,50,0,10,30,1,1e-05,gaussian,trimmedmean,mnist,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,lie,trimmedmean,mnist,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,lie,trimmedmean,mnist,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,lie,trimmedmean,mnist,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,lie,trimmedmean,mnist,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,lie,trimmedmean,mnist,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,lie,trimmedmean,mnist,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,lie,trimmedmean,mnist,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,lie,trimmedmean,mnist,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,lie,trimmedmean,mnist,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,lie,trimmedmean,mnist,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,lie,trimmedmean,mnist,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,fang,trimmedmean,mnist,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,fang,trimmedmean,mnist,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,fang,trimmedmean,mnist,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,fang,trimmedmean,mnist,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,fang,trimmedmean,mnist,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,fang,trimmedmean,mnist,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,fang,trimmedmean,mnist,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,fang,trimmedmean,mnist,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,fang,trimmedmean,mnist,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,fang,trimmedmean,mnist,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,fang,trimmedmean,mnist,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,minmax,trimmedmean,mnist,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,minmax,trimmedmean,mnist,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,minmax,trimmedmean,mnist,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,minmax,trimmedmean,mnist,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,minmax,trimmedmean,mnist,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,minmax,trimmedmean,mnist,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,minmax,trimmedmean,mnist,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,minmax,trimmedmean,mnist,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,minmax,trimmedmean,mnist,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,minmax,trimmedmean,mnist,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,minmax,trimmedmean,mnist,50,0,0,0
30,100,1,0,5,50,0,10,30,1,1e-05,gaussian,flanders,mnist,50,500,1,1
30,100,1,0,10,50,0,10,30,1,1e-05,gaussian,flanders,mnist,50,500,1,1
30,100,1,0,20,50,0,10,30,1,1e-05,gaussian,flanders,mnist,50,500,1,1
30,100,1,0,30,50,0,10,30,1,1e-05,gaussian,flanders,mnist,50,500,1,1
30,100,1,0,40,50,0,10,30,1,1e-05,gaussian,flanders,mnist,50,500,1,1
30,100,1,0,50,50,0,10,30,1,1e-05,gaussian,flanders,mnist,50,500,1,1
30,100,1,0,60,50,0,10,30,1,1e-05,gaussian,flanders,mnist,50,500,1,1
30,100,1,0,70,50,0,10,30,1,1e-05,gaussian,flanders,mnist,50,500,1,1
30,100,1,0,80,50,0,10,30,1,1e-05,gaussian,flanders,mnist,50,500,1,1
30,100,1,0,90,50,0,10,30,1,1e-05,gaussian,flanders,mnist,50,500,1,1
30,100,1,0,95,50,0,10,30,1,1e-05,gaussian,flanders,mnist,50,500,1,1
30,100,1,0,5,50,0,0,30,1,1e-05,lie,flanders,mnist,50,500,1,1
30,100,1,0,10,50,0,0,30,1,1e-05,lie,flanders,mnist,50,500,1,1
30,100,1,0,20,50,0,0,30,1,1e-05,lie,flanders,mnist,50,500,1,1
30,100,1,0,30,50,0,0,30,1,1e-05,lie,flanders,mnist,50,500,1,1
30,100,1,0,40,50,0,0,30,1,1e-05,lie,flanders,mnist,50,500,1,1
30,100,1,0,50,50,0,0,30,1,1e-05,lie,flanders,mnist,50,500,1,1
30,100,1,0,60,50,0,0,30,1,1e-05,lie,flanders,mnist,50,500,1,1
30,100,1,0,70,50,0,0,30,1,1e-05,lie,flanders,mnist,50,500,1,1
30,100,1,0,80,50,0,0,30,1,1e-05,lie,flanders,mnist,50,500,1,1
30,100,1,0,90,50,0,0,30,1,1e-05,lie,flanders,mnist,50,500,1,1
30,100,1,0,95,50,0,0,30,1,1e-05,lie,flanders,mnist,50,500,1,1
30,100,1,0,5,50,0,0,30,1,1e-05,fang,flanders,mnist,50,500,1,1
30,100,1,0,10,50,0,0,30,1,1e-05,fang,flanders,mnist,50,500,1,1
30,100,1,0,20,50,0,0,30,1,1e-05,fang,flanders,mnist,50,500,1,1
30,100,1,0,30,50,0,0,30,1,1e-05,fang,flanders,mnist,50,500,1,1
30,100,1,0,40,50,0,0,30,1,1e-05,fang,flanders,mnist,50,500,1,1
30,100,1,0,50,50,0,0,30,1,1e-05,fang,flanders,mnist,50,500,1,1
30,100,1,0,60,50,0,0,30,1,1e-05,fang,flanders,mnist,50,500,1,1
30,100,1,0,70,50,0,0,30,1,1e-05,fang,flanders,mnist,50,500,1,1
30,100,1,0,80,50,0,0,30,1,1e-05,fang,flanders,mnist,50,500,1,1
30,100,1,0,90,50,0,0,30,1,1e-05,fang,flanders,mnist,50,500,1,1
30,100,1,0,95,50,0,0,30,1,1e-05,fang,flanders,mnist,50,500,1,1
30,100,1,0,5,50,0,0,30,1,1e-05,minmax,flanders,mnist,50,500,1,1
30,100,1,0,10,50,0,0,30,1,1e-05,minmax,flanders,mnist,50,500,1,1
30,100,1,0,20,50,0,0,30,1,1e-05,minmax,flanders,mnist,50,500,1,1
30,100,1,0,30,50,0,0,30,1,1e-05,minmax,flanders,mnist,50,500,1,1
30,100,1,0,40,50,0,0,30,1,1e-05,minmax,flanders,mnist,50,500,1,1
30,100,1,0,50,50,0,0,30,1,1e-05,minmax,flanders,mnist,50,500,1,1
30,100,1,0,60,50,0,0,30,1,1e-05,minmax,flanders,mnist,50,500,1,1
30,100,1,0,70,50,0,0,30,1,1e-05,minmax,flanders,mnist,50,500,1,1
30,100,1,0,80,50,0,0,30,1,1e-05,minmax,flanders,mnist,50,500,1,1
30,100,1,0,90,50,0,0,30,1,1e-05,minmax,flanders,mnist,50,500,1,1
30,100,1,0,95,50,0,0,30,1,1e-05,minmax,flanders,mnist,50,500,1,1
30,100,1,0,5,50,0,10,30,1,1e-05,gaussian,krum,mnist,50,0,0,0
30,100,1,0,10,50,0,10,30,1,1e-05,gaussian,krum,mnist,50,0,0,0
30,100,1,0,20,50,0,10,30,1,1e-05,gaussian,krum,mnist,50,0,0,0
30,100,1,0,30,50,0,10,30,1,1e-05,gaussian,krum,mnist,50,0,0,0
30,100,1,0,40,50,0,10,30,1,1e-05,gaussian,krum,mnist,50,0,0,0
30,100,1,0,50,50,0,10,30,1,1e-05,gaussian,krum,mnist,50,0,0,0
30,100,1,0,60,50,0,10,30,1,1e-05,gaussian,krum,mnist,50,0,0,0
30,100,1,0,70,50,0,10,30,1,1e-05,gaussian,krum,mnist,50,0,0,0
30,100,1,0,80,50,0,10,30,1,1e-05,gaussian,krum,mnist,50,0,0,0
30,100,1,0,90,50,0,10,30,1,1e-05,gaussian,krum,mnist,50,0,0,0
30,100,1,0,95,50,0,10,30,1,1e-05,gaussian,krum,mnist,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,lie,krum,mnist,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,lie,krum,mnist,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,lie,krum,mnist,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,lie,krum,mnist,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,lie,krum,mnist,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,lie,krum,mnist,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,lie,krum,mnist,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,lie,krum,mnist,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,lie,krum,mnist,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,lie,krum,mnist,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,lie,krum,mnist,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,fang,krum,mnist,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,fang,krum,mnist,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,fang,krum,mnist,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,fang,krum,mnist,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,fang,krum,mnist,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,fang,krum,mnist,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,fang,krum,mnist,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,fang,krum,mnist,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,fang,krum,mnist,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,fang,krum,mnist,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,fang,krum,mnist,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,minmax,krum,mnist,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,minmax,krum,mnist,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,minmax,krum,mnist,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,minmax,krum,mnist,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,minmax,krum,mnist,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,minmax,krum,mnist,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,minmax,krum,mnist,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,minmax,krum,mnist,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,minmax,krum,mnist,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,minmax,krum,mnist,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,minmax,krum,mnist,50,0,0,0
30,100,1,0,5,50,0,10,30,1,1e-05,gaussian,bulyan,mnist,50,0,0,0
30,100,1,0,10,50,0,10,30,1,1e-05,gaussian,bulyan,mnist,50,0,0,0
30,100,1,0,20,50,0,10,30,1,1e-05,gaussian,bulyan,mnist,50,0,0,0
30,100,1,0,30,50,0,10,30,1,1e-05,gaussian,bulyan,mnist,50,0,0,0
30,100,1,0,40,50,0,10,30,1,1e-05,gaussian,bulyan,mnist,50,0,0,0
30,100,1,0,50,50,0,10,30,1,1e-05,gaussian,bulyan,mnist,50,0,0,0
30,100,1,0,60,50,0,10,30,1,1e-05,gaussian,bulyan,mnist,50,0,0,0
30,100,1,0,70,50,0,10,30,1,1e-05,gaussian,bulyan,mnist,50,0,0,0
30,100,1,0,80,50,0,10,30,1,1e-05,gaussian,bulyan,mnist,50,0,0,0
30,100,1,0,90,50,0,10,30,1,1e-05,gaussian,bulyan,mnist,50,0,0,0
30,100,1,0,95,50,0,10,30,1,1e-05,gaussian,bulyan,mnist,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,lie,bulyan,mnist,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,lie,bulyan,mnist,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,lie,bulyan,mnist,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,lie,bulyan,mnist,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,lie,bulyan,mnist,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,lie,bulyan,mnist,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,lie,bulyan,mnist,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,lie,bulyan,mnist,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,lie,bulyan,mnist,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,lie,bulyan,mnist,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,lie,bulyan,mnist,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,fang,bulyan,mnist,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,fang,bulyan,mnist,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,fang,bulyan,mnist,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,fang,bulyan,mnist,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,fang,bulyan,mnist,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,fang,bulyan,mnist,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,fang,bulyan,mnist,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,fang,bulyan,mnist,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,fang,bulyan,mnist,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,fang,bulyan,mnist,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,fang,bulyan,mnist,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,minmax,bulyan,mnist,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,minmax,bulyan,mnist,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,minmax,bulyan,mnist,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,minmax,bulyan,mnist,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,minmax,bulyan,mnist,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,minmax,bulyan,mnist,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,minmax,bulyan,mnist,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,minmax,bulyan,mnist,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,minmax,bulyan,mnist,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,minmax,bulyan,mnist,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,minmax,bulyan,mnist,50,0,0,0
30,100,1,0,5,50,0,10,30,1,1e-05,gaussian,fltrust,mnist,50,0,0,0
30,100,1,0,10,50,0,10,30,1,1e-05,gaussian,fltrust,mnist,50,0,0,0
30,100,1,0,20,50,0,10,30,1,1e-05,gaussian,fltrust,mnist,50,0,0,0
30,100,1,0,30,50,0,10,30,1,1e-05,gaussian,fltrust,mnist,50,0,0,0
30,100,1,0,40,50,0,10,30,1,1e-05,gaussian,fltrust,mnist,50,0,0,0
30,100,1,0,50,50,0,10,30,1,1e-05,gaussian,fltrust,mnist,50,0,0,0
30,100,1,0,60,50,0,10,30,1,1e-05,gaussian,fltrust,mnist,50,0,0,0
30,100,1,0,70,50,0,10,30,1,1e-05,gaussian,fltrust,mnist,50,0,0,0
30,100,1,0,80,50,0,10,30,1,1e-05,gaussian,fltrust,mnist,50,0,0,0
30,100,1,0,90,50,0,10,30,1,1e-05,gaussian,fltrust,mnist,50,0,0,0
30,100,1,0,95,50,0,10,30,1,1e-05,gaussian,fltrust,mnist,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,lie,fltrust,mnist,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,lie,fltrust,mnist,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,lie,fltrust,mnist,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,lie,fltrust,mnist,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,lie,fltrust,mnist,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,lie,fltrust,mnist,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,lie,fltrust,mnist,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,lie,fltrust,mnist,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,lie,fltrust,mnist,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,lie,fltrust,mnist,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,lie,fltrust,mnist,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,fang,fltrust,mnist,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,fang,fltrust,mnist,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,fang,fltrust,mnist,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,fang,fltrust,mnist,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,fang,fltrust,mnist,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,fang,fltrust,mnist,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,fang,fltrust,mnist,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,fang,fltrust,mnist,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,fang,fltrust,mnist,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,fang,fltrust,mnist,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,fang,fltrust,mnist,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,minmax,fltrust,mnist,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,minmax,fltrust,mnist,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,minmax,fltrust,mnist,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,minmax,fltrust,mnist,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,minmax,fltrust,mnist,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,minmax,fltrust,mnist,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,minmax,fltrust,mnist,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,minmax,fltrust,mnist,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,minmax,fltrust,mnist,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,minmax,fltrust,mnist,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,minmax,fltrust,mnist,50,0,0,0
30,100,1,0,5,50,0,10,30,1,1e-05,gaussian,avg,cifar,50,0,0,0
