strategy,fraction_mal,magnitude,frac_fit,frac_eval,min_fit_clients,min_eval_clients,min_available_clients,num_clients,num_malicious,attack,iid,dataset_name,confusion_matrix,warmup_rounds,round,accuracy,loss
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,24,0.8194281409364459,0.8056920556920557,0.4170633485323795
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,25,0.8193445935272219,0.8056920556920557,0.41708317070107
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,26,0.8195982769724004,0.8052825552825553,0.417026711164337
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,27,0.8194895391011916,0.8054873054873055,0.417035190748131
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,28,0.8197059245958236,0.8055896805896806,0.4169024852453211
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,29,0.8197287050363883,0.8052825552825553,0.41680366720759815
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,30,0.8198135148377846,0.8049754299754299,0.4168159759103724
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,31,0.8197320331612061,0.8058968058968059,0.41679197769880544
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,32,0.8198918979153946,0.8055896805896806,0.4166701160200553
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,33,0.81977409377313,0.8061015561015561,0.4167218581143893
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,34,0.8200428111614518,0.8061015561015561,0.41655728949267956
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,35,0.8200862489284729,0.8054873054873055,0.4165660175781027
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,36,0.8201623367475878,0.805999180999181,0.4164519405172063
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,37,0.8202650495652466,0.8055896805896806,0.4164546343029078
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,38,0.8202722796295063,0.805999180999181,0.4164341577852197
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,39,0.8203566877606662,0.8063063063063063,0.41644247899012704
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,40,0.8203829684704357,0.8056920556920557,0.4163139018087843
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,41,0.8203944447629117,0.8058968058968059,0.41635036696123234
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,42,0.8204366201377603,0.805999180999181,0.41620950056652545
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,43,0.8204728852219839,0.8054873054873055,0.4161307534003343
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,44,0.8205686548826949,0.8057944307944308,0.41609750955377334
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,45,0.8206624161922224,0.8061015561015561,0.41605688985317163
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,46,0.820565211994952,0.8061015561015561,0.4161024524893322
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,47,0.8207142316527508,0.805999180999181,0.415994156168443
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,48,0.8208578000716236,0.8061015561015561,0.41601788533536405
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,49,0.8208994016318485,0.8056920556920557,0.41594677976545835
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,50,0.8209472577714727,0.8061015561015561,0.41592312223821704
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,51,0.820788712790919,0.805999180999181,0.4158918923988555
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,52,0.820873006159154,0.8061015561015561,0.4159153133550392
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,53,0.8208108620353973,0.8064086814086814,0.41594418478512185
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,54,0.8209165586890999,0.8061015561015561,0.41586754580622176
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,55,0.820988457661461,0.8067158067158067,0.41582335472220644
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,56,0.8208681861163143,0.8063063063063063,0.415735123392966
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,57,0.8209717022744463,0.8068181818181818,0.41575286828268854
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,58,0.8209920153121284,0.805999180999181,0.4156537010338612
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,59,0.8212143684788478,0.8062039312039312,0.4155868307651188
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,60,0.8211811446121303,0.805999180999181,0.41561285491372785
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[4, 0], [0, 6]]",60,61,0.8214527310735711,0.8062039312039312,0.4153668594858222
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[7, 1], [1, 11]]",60,62,0.7478239945290218,0.7753890253890254,0.7352129937444772
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[7, 5], [5, 13]]",60,63,0.5785186126241169,0.7596232596232596,2.630437807960191
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[9, 7], [7, 17]]",60,64,0.6656379031184013,0.7623873873873874,1.3098122203469402
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[11, 9], [9, 21]]",60,65,0.656026278644037,0.7616707616707616,1.404542646413611
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[15, 9], [9, 27]]",60,66,0.8219824767342557,0.808046683046683,0.41497000775010146
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[19, 9], [9, 33]]",60,67,0.8222287579707872,0.8075348075348076,0.4145366022108096
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[20, 12], [12, 36]]",60,68,0.611550079298312,0.7597256347256347,1.911654043921277
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[24, 12], [12, 42]]",60,69,0.822954633469884,0.808046683046683,0.41444998835801217
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[28, 12], [12, 48]]",60,70,0.8227371577274669,0.8078419328419328,0.4142461124828612
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[32, 12], [12, 54]]",60,71,0.8226817272348085,0.8075348075348076,0.4142152926239804
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[36, 12], [12, 60]]",60,72,0.8229017277615704,0.8078419328419328,0.41423221505079333
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[40, 12], [12, 66]]",60,73,0.8228977110592038,0.8076371826371826,0.41403317442671983
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[44, 12], [12, 72]]",60,74,0.822997153133507,0.8074324324324325,0.4140266888612033
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[48, 12], [12, 78]]",60,75,0.8227739392448519,0.8074324324324325,0.4139045102282107
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[52, 12], [12, 84]]",60,76,0.8228457234542883,0.8068181818181818,0.4138194020108712
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[56, 12], [12, 90]]",60,77,0.8231372212831747,0.8074324324324325,0.4137856114111758
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[60, 12], [12, 96]]",60,78,0.8231501321122099,0.8075348075348076,0.41406314095772095
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[64, 12], [12, 102]]",60,79,0.8233703621648213,0.8074324324324325,0.41382720976937903
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[68, 12], [12, 108]]",60,80,0.8231155884718576,0.8074324324324325,0.41348571536033585
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[72, 12], [12, 114]]",60,81,0.8234617134529288,0.8077395577395577,0.4135932861108317
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[76, 12], [12, 120]]",60,82,0.8237007072437382,0.8090704340704341,0.41339347088519096
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[80, 12], [12, 126]]",60,83,0.8232529596927934,0.8081490581490581,0.41348773501113956
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[84, 12], [12, 132]]",60,84,0.8237794919915847,0.8082514332514332,0.41333422327238173
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[88, 12], [12, 138]]",60,85,0.8239701705910709,0.8075348075348076,0.41326351332172795
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[92, 12], [12, 144]]",60,86,0.8236271442089682,0.8079443079443079,0.4133012564785669
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[96, 12], [12, 150]]",60,87,0.8237204464667967,0.8079443079443079,0.413245568972623
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[100, 12], [12, 156]]",60,88,0.8241641199339127,0.8078419328419328,0.41305977315985537
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[104, 12], [12, 162]]",60,89,0.8239534152040564,0.8079443079443079,0.4131618277154359
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[108, 12], [12, 168]]",60,90,0.8243945065053649,0.808046683046683,0.41299077252555383
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[112, 12], [12, 174]]",60,91,0.8240892371255077,0.808046683046683,0.41300984338561075
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[116, 12], [12, 180]]",60,92,0.824133765140314,0.8078419328419328,0.4128476562780907
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[120, 12], [12, 186]]",60,93,0.8243135412619481,0.8084561834561834,0.41300862952170797
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[124, 12], [12, 192]]",60,94,0.8241879906222624,0.808046683046683,0.4129257590984082
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[128, 12], [12, 198]]",60,95,0.8246306886045178,0.8084561834561834,0.41286965915570156
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[132, 12], [12, 204]]",60,96,0.8243382726722336,0.806920556920557,0.4127357386239478
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[136, 12], [12, 210]]",60,97,0.8240212400925884,0.8081490581490581,0.41279031140433486
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[140, 12], [12, 216]]",60,98,0.8244373130763001,0.8087633087633087,0.41267856707271106
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[144, 12], [12, 222]]",60,99,0.8246235733031828,0.8079443079443079,0.4124794515135671
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[148, 12], [12, 228]]",60,100,0.8247056861758474,0.8086609336609336,0.4125564272879724
<<<<<<< HEAD
avg,0,0,1,0,10,0,10,1,0,no attack,True,mnist,"[[0, 0], [0, 0]]",1,0,0.5054507568893951,0.1103,720.1693251132965
avg,0,0,1,0,10,0,10,10,0,no attack,True,mnist,"[[0, 0], [0, 0]]",1,1,0.9334853112506354,0.8819,321.9939668774605
flanders,0,0,1,0,10,0,5,1,0,no attack,True,income,"[[0, 0], [0, 0]]",1,0,0.5,0.7595208845208845,0.6931471805599453
flanders,0,0,1,0,10,0,5,10,0,no attack,True,income,"[[0, 0], [0, 0]]",1,1,0.5,0.7595208845208845,0.6931471805599453
flanders,0,0,1,0,10,0,5,10,0,no attack,True,income,"[[0, 0], [0, 0]]",1,2,0.5,0.7595208845208845,0.6931471805599453
flanders,0,0,1,0,10,0,5,10,0,no attack,True,income,"[[0, 0], [0, 0]]",1,3,0.5,0.7595208845208845,0.6931471805599453
flanders,0,0,1,0,10,0,5,10,0,no attack,True,income,"[[0, 0], [0, 0]]",1,4,0.5,0.7595208845208845,0.6931471805599453
flanders,0,0,1,0,10,0,5,10,0,no attack,True,income,"[[0, 0], [0, 0]]",1,5,0.5,0.7595208845208845,0.6931471805599453
flanders,0,0,1,0,10,0,5,10,0,no attack,True,income,"[[0, 0], [0, 0]]",1,6,0.5,0.7595208845208845,0.6931471805599453
flanders,0,0,1,0,5,0,5,1,0,no attack,True,income,"[[0, 0], [0, 0]]",1,0,0.5,0.7595208845208845,0.6931471805599453
flanders,0,0,1,0,5,0,5,5,0,no attack,True,income,"[[0, 0], [0, 0]]",1,1,0.8161385764611716,0.8036445536445537,0.4203887649447066
flanders,0,0,1,0,5,0,5,1,0,no attack,True,income,"[[0, 0], [0, 0]]",1,0,0.5,0.7595208845208845,0.6931471805599453
flanders,0,0,1,0,5,0,5,5,0,no attack,True,income,"[[0, 0], [0, 0]]",1,1,0.8161385764611716,0.8036445536445537,0.4203887649447066
=======
flanders,4,0,1,0,10,0,10,1,0,lie,True,income,"[[0, 0], [0, 0]]",60,0,0.5,0.7595208845208845,0.6931471805599453
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,1,0.8160822852465776,0.8046683046683046,0.4202411312950442
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,2,0.8160050497982152,0.8044635544635544,0.4201488371725358
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,3,0.8162873665931208,0.8043611793611793,0.41993224395766005
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,4,0.8163486499949418,0.8047706797706797,0.4198494675274131
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,5,0.8165770282152112,0.803951678951679,0.41953524845539825
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,6,0.8166359589770745,0.8044635544635544,0.41939469687690856
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,7,0.8168315723823251,0.8042588042588042,0.41924082036199534
flanders,4,0,1,0,10,0,10,10,4,lie,True,income,"[[0, 0], [0, 0]]",60,8,0.8179502239914074,0.8053849303849304,0.41837056918481963
flanders,4,0,1,0,10,0,10,1,0,lie,True,income,"[[0, 0], [0, 0]]",60,0,0.5,0.7595208845208845,0.6931471805599453
>>>>>>> 35732fa3cf652be0095824712926985515962b9d
avg,0,0.0,1,0,100,0,100,1,0,no attack,True,income,"[[0, 0], [0, 0]]",1,0,0.5,0.7595208845208845,0.6931471805599453
avg,0,0.0,1,0,100,0,100,100,0,no attack,True,income,"[[0, 0], [0, 0]]",1,1,0.8157153307946627,0.8049754299754299,0.42095563859891916
flanders,5,0,1,0,100,0,100,1,0,minmax,True,income,"[[0, 0], [0, 0]]",40,0,0.5,0.7595208845208845,0.6931471805599453
flanders,5,0,1,0,100,0,100,100,5,minmax,True,income,"[[0, 0], [0, 0]]",40,1,0.8157153307946627,0.8049754299754299,0.42095563859891916
flanders,5,0,1,0,10,0,10,1,0,minmax,True,income,"[[0, 0], [0, 0]]",40,0,0.5,0.7595208845208845,0.6931471805599453
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,1,0.8160822852465776,0.8046683046683046,0.4202411312950442
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,2,0.8160050497982152,0.8044635544635544,0.4201488371725358
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,3,0.8162873665931208,0.8043611793611793,0.41993224395766005
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,4,0.8163486499949418,0.8047706797706797,0.4198494675274131
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,5,0.8165770282152112,0.803951678951679,0.41953524845539825
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,6,0.8166359589770745,0.8044635544635544,0.41939469687690856
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,7,0.8168315723823251,0.8042588042588042,0.41924082036199534
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,8,0.8179502239914074,0.8053849303849304,0.41837056918481963
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,9,0.8179823002288774,0.8053849303849304,0.4183791906831094
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,10,0.8180715857843395,0.8048730548730548,0.4183282695130473
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,11,0.8181571989262091,0.8051801801801802,0.4180870623553182
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,12,0.818308628605428,0.8044635544635544,0.4180310719247277
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,13,0.8183424262867693,0.8049754299754299,0.4180308827458182
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,14,0.8183635426649246,0.8046683046683046,0.4179415160084203
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,15,0.8184466884039122,0.8046683046683046,0.41780008240120703
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,16,0.8187080609650494,0.8044635544635544,0.4177768711666862
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,17,0.8185471633445381,0.8050778050778051,0.4177885667882134
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,18,0.8186946910843151,0.8057944307944308,0.4176814582392684
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,19,0.8187849521246378,0.8048730548730548,0.41755254621771043
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,20,0.8190070757655074,0.8042588042588042,0.4174184301698428
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,21,0.8192919173447577,0.8046683046683046,0.41727943873442735
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,22,0.8192475040928762,0.8052825552825553,0.4172802051389127
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,23,0.8193494135700616,0.8052825552825553,0.4171770545953988
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,24,0.8194281409364459,0.8056920556920557,0.4170633485323795
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,25,0.8193445935272219,0.8056920556920557,0.41708317070107
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,26,0.8195982769724004,0.8052825552825553,0.417026711164337
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,27,0.8194895391011916,0.8054873054873055,0.417035190748131
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,28,0.8197059245958236,0.8055896805896806,0.4169024852453211
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,29,0.8197287050363883,0.8052825552825553,0.41680366720759815
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,30,0.8198135148377846,0.8049754299754299,0.4168159759103724
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,31,0.8197320331612061,0.8058968058968059,0.41679197769880544
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,32,0.8198918979153946,0.8055896805896806,0.4166701160200553
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,33,0.81977409377313,0.8061015561015561,0.4167218581143893
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,34,0.8200428111614518,0.8061015561015561,0.41655728949267956
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,35,0.8200862489284729,0.8054873054873055,0.4165660175781027
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,36,0.8201623367475878,0.805999180999181,0.4164519405172063
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,37,0.8202650495652466,0.8055896805896806,0.4164546343029078
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,38,0.8202722796295063,0.805999180999181,0.4164341577852197
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,39,0.8203566877606662,0.8063063063063063,0.41644247899012704
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,40,0.8203829684704357,0.8056920556920557,0.4163139018087843
flanders,5,0,1,0,10,0,10,1,0,minmax,True,income,"[[0, 0], [0, 0]]",40,0,0.5,0.7595208845208845,0.6931471805599453
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,1,0.8160822852465776,0.8046683046683046,0.4202411312950442
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,2,0.8160050497982152,0.8044635544635544,0.4201488371725358
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,3,0.8162873665931208,0.8043611793611793,0.41993224395766005
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,4,0.8163486499949418,0.8047706797706797,0.4198494675274131
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,5,0.8165770282152112,0.803951678951679,0.41953524845539825
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,6,0.8166359589770745,0.8044635544635544,0.41939469687690856
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,7,0.8168315723823251,0.8042588042588042,0.41924082036199534
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,8,0.8179502239914074,0.8053849303849304,0.41837056918481963
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,9,0.8179823002288774,0.8053849303849304,0.4183791906831094
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,10,0.8180715857843395,0.8048730548730548,0.4183282695130473
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,11,0.8181571989262091,0.8051801801801802,0.4180870623553182
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,12,0.818308628605428,0.8044635544635544,0.4180310719247277
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,13,0.8183424262867693,0.8049754299754299,0.4180308827458182
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,14,0.8183635426649246,0.8046683046683046,0.4179415160084203
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,15,0.8184466884039122,0.8046683046683046,0.41780008240120703
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,16,0.8187080609650494,0.8044635544635544,0.4177768711666862
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,17,0.8185471633445381,0.8050778050778051,0.4177885667882134
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,18,0.8186946910843151,0.8057944307944308,0.4176814582392684
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,19,0.8187849521246378,0.8048730548730548,0.41755254621771043
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,20,0.8190070757655074,0.8042588042588042,0.4174184301698428
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,21,0.8192919173447577,0.8046683046683046,0.41727943873442735
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,22,0.8192475040928762,0.8052825552825553,0.4172802051389127
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,23,0.8193494135700616,0.8052825552825553,0.4171770545953988
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,24,0.8194281409364459,0.8056920556920557,0.4170633485323795
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,25,0.8193445935272219,0.8056920556920557,0.41708317070107
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,26,0.8195982769724004,0.8052825552825553,0.417026711164337
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,27,0.8194895391011916,0.8054873054873055,0.417035190748131
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,28,0.8197059245958236,0.8055896805896806,0.4169024852453211
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,29,0.8197287050363883,0.8052825552825553,0.41680366720759815
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,30,0.8198135148377846,0.8049754299754299,0.4168159759103724
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,31,0.8197320331612061,0.8058968058968059,0.41679197769880544
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,32,0.8198918979153946,0.8055896805896806,0.4166701160200553
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,33,0.81977409377313,0.8061015561015561,0.4167218581143893
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,34,0.8200428111614518,0.8061015561015561,0.41655728949267956
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,35,0.8200862489284729,0.8054873054873055,0.4165660175781027
flanders,5,0,1,0,10,0,10,10,5,minmax,True,income,"[[0, 0], [0, 0]]",40,36,0.8201623367475878,0.805999180999181,0.4164519405172063
